DATE,RETURN 1,RETURN 2,RETURN 3,REURN 4,RETURN 5,RETURN 6,RETURN 7,RETURN 8,RETURN 9
9/13/2000,-0.585722793,0.634784425,4.457680693,1.165075396,0.606526996,-0.759491575,-0.003176273,0.541494744,-0.863337448
9/14/2000,-0.563426662,0.625434492,4.518331559,1.157145475,0.599066209,-0.761448068,0.00584887,0.544609013,-0.853781332
9/15/2000,-0.574860575,0.602063837,4.656174435,1.119761562,0.695176206,-0.759491575,-0.003176273,0.513482056,-0.861426225
9/18/2000,-0.582292619,0.634784425,4.391516113,1.091440416,0.819459027,-0.771230534,-0.023031587,0.529042913,-0.89391702
9/19/2000,-0.601158576,0.606742981,4.314324102,1.125425791,0.963621372,-0.757535081,-0.024836616,0.497915957,-0.870982341
9/20/2000,-0.63088675,0.62309492,4.215077232,1.111831641,1.028249711,-0.757535081,-0.044691931,0.479240832,-0.859515002
9/21/2000,-0.607447228,0.700217246,4.159940081,1.142418479,1.018307297,-0.761448068,-0.046496959,0.466789,-0.855692555
9/22/2000,-0.594869923,0.793691511,4.446653263,1.105034566,0.919710371,-0.759491575,-0.033861759,0.504144494,-0.851870109
9/25/2000,-0.60458875,0.775,4.496276699,1.06311927,0.894024477,-0.765361054,-0.048301988,0.469898026,-0.861426225
9/26/2000,-0.610305706,0.711898396,4.595523569,1.020071128,0.942909336,-0.777100014,-0.057327131,0.435662044,-0.861426225
9/27/2000,-0.627456576,0.72825869,4.799531025,0.996281366,0.90396689,-0.773187027,-0.044691931,0.454337169,-0.853781332
9/28/2000,-0.608018924,0.718908757,4.733366445,0.99514852,1.064705227,-0.763404561,0.00584887,0.513482056,-0.84040277
9/29/2000,-0.622311315,0.758639706,4.744393875,0.896590932,0.995108333,-0.739926642,0.027509214,0.581964506,-0.849958886
10-02-2000,-0.645750838,0.772660428,4.931860186,0.992882828,1.097846606,-0.73210067,0.022094128,0.591302068,-0.882449681
10-03-2000,-0.653182881,0.784349933,4.898777896,0.86147271,1.103647673,-0.730144176,0.054584643,0.728266967,-0.89391702
10-04-2000,-0.644607446,0.751629345,4.634119574,0.930576307,1.031563849,-0.718405217,0.0581947,0.778069049,-0.920674145
10-05-2000,-0.666903577,0.760979278,4.485249268,0.909052236,0.905626611,-0.72036171,0.081660072,0.746942092,-0.913029252
10-06-2000,-0.685197839,0.772660428,4.413570973,0.960030299,0.894024477,-0.710579244,0.087075158,0.73760453,-0.913029252
10-09-2000,-0.698918535,0.763310495,4.656174435,0.99514852,0.921370091,-0.718405217,0.090685215,0.756279655,-0.916851699
10-10-2000,-0.695488361,0.814722594,4.816072171,0.939639074,0.841830783,-0.722318203,0.094295272,0.740718798,-0.909206806
10-11-2000,-0.719499579,0.852113971,4.446653263,0.887528165,0.934626642,-0.718405217,0.087075158,0.687797206,-0.951253717
10-12-2000,-0.744082492,0.840432821,4.01658349,0.726664055,0.671150032,-0.73210067,0.052779614,0.606862925,-0.94743127
10/13/2000,-0.713782622,0.859124332,3.88425433,0.83428441,0.860883098,-0.730144176,0.025704185,0.538380476,-0.955076163
10/16/2000,-0.751514536,0.866134693,3.911822905,0.871668323,0.816972098,-0.728187683,0.041949442,0.578850237,-0.934052708
10/17/2000,-0.773238972,0.905865642,3.900795475,0.905653698,0.699322855,-0.736013656,0.023899156,0.513482056,-0.945520047
10/18/2000,-0.744082492,0.887174131,3.476239417,0.587324017,0.647951067,-0.739926642,0.018484071,0.5881878,-0.94743127
10/19/2000,-0.720071274,0.803041444,3.614082293,0.60544955,0.760631754,-0.734057163,-0.060937188,0.538380476,-0.939786377
10/20/2000,-0.692058187,0.805381016,3.768466314,0.574862713,0.793773133,-0.728187683,-0.039276845,0.538380476,-0.937875154
10/23/2000,-0.69949023,0.824072527,3.608568578,0.540877337,0.800401408,-0.737970149,-0.030251702,0.544609013,-0.94743127
10/24/2000,-0.7034921,0.82174131,3.547917712,0.514821883,0.729150096,-0.741883136,0.036534357,0.666007812,-0.974188395
10/25/2000,-0.68233936,0.90352607,3.244663385,0.444585441,0.726663167,-0.769274041,0.043754471,0.64110415,-0.968454726
10/26/2000,-0.636603707,0.889513703,3.200553665,0.538611646,0.857568961,-0.755578588,0.022094128,0.606862925,-0.937875154
10/27/2000,-0.64803762,0.912876003,3.487266847,0.555604333,0.92053758,-0.739926642,0.038339385,0.625543293,-0.907295582
10/30/2000,-0.67319223,0.999348262,3.630623438,0.548807258,0.78300351,-0.728187683,0.043754471,0.759393924,-0.909206806
10/31/2000,-0.63889049,0.954938168,3.685760588,0.642833463,0.953678958,-0.741883136,0.065414814,0.778069049,-0.924496591
11-01-2000,-0.632030142,0.957277741,4.055179496,0.643966309,0.985165919,-0.739926642,0.050974585,0.706477574,-0.909206806
11-02-2000,-0.610305706,0.980648396,4.071720641,0.705139984,1.079616196,-0.728187683,0.036534357,0.697134768,-0.914940475
11-03-2000,-0.630315055,0.952606952,4.104802931,0.672287455,1.076302058,-0.734057163,0.025704185,0.662898786,-0.914940475
11-06-2000,-0.639462185,0.947936163,4.242645807,0.675685993,1.144244536,-0.736013656,0.016679042,0.64110415,-0.922585368
11-07-2000,-0.636032011,0.936246658,4.363947538,0.711937059,1.117731433,-0.737970149,0.027509214,0.675345374,-0.930230261
11-08-2000,-0.664045099,0.943257019,4.303296672,0.670021763,1.064705227,-0.72623119,0.041949442,0.734490261,-0.926407815
11-09-2000,-0.688056317,0.93858623,4.209563517,0.659826151,1.142584815,-0.714492231,0.027509214,0.712700868,-0.922585368
11-10-2000,-0.698918535,0.945596591,4.137885221,0.543143029,0.990134474,-0.712535737,-0.012201416,0.644218418,-0.928319038
11/13/2000,-0.719499579,0.896515709,3.862199469,0.623575084,0.847626547,-0.716448724,-0.01942153,0.631766587,-0.922585368
11/14/2000,-0.709209057,0.882494987,3.674733158,0.660958997,1.101160744,-0.712535737,-0.015811473,0.644218418,-0.913029252
11/15/2000,-0.704063796,0.971298463,3.729870309,0.658693305,1.08955861,-0.714492231,-0.012201416,0.681573911,-0.907295582
11/16/2000,-0.719499579,0.957277741,3.773980029,0.63830208,1.097846606,-0.716448724,-0.055522102,0.591302068,-0.909206806
11/17/2000,-0.722929753,0.929236297,3.90630919,0.705139984,1.130987984,-0.702753271,-0.039276845,0.637995124,-0.907295582
11/20/2000,-0.73779384,0.95026738,3.762952599,0.728929747,0.952024541,-0.718405217,-0.048301988,0.585073531,-0.909206806
11/21/2000,-0.752086232,0.994669118,3.443157127,0.642833463,1.058076952,-0.72036171,-0.051912045,0.569512675,-0.895828243
11/22/2000,-0.743510797,0.982987968,3.492780562,0.642833463,0.854254823,-0.730144176,-0.042886902,0.547723281,-0.903473136
11/23/2000,-0.743510797,0.982987968,3.492780562,0.642833463,0.854254823,-0.730144176,-0.042886902,0.547723281,-0.903473136
11/24/2000,-0.709209057,0.964288102,3.630623438,0.668888917,0.948710403,-0.712535737,-0.037471816,0.560169869,-0.89965069
11/27/2000,-0.717784492,0.961956885,3.691274303,0.641700617,0.761458963,-0.712535737,-0.037471816,0.544609013,-0.895828243
11/28/2000,-0.744939579,1.027389706,3.614082293,0.631505005,0.654579343,-0.712535737,-0.046496959,0.51970535,-0.895828243
11/29/2000,-0.727503318,1.064781083,3.592027433,0.666623226,0.642150001,-0.706666258,-0.01942153,0.5881878,-0.886272127
11/30/2000,-0.748084362,1.039070856,3.277745676,0.552205796,0.617296618,-0.718405217,-0.017616502,0.625543293,-0.865248672
12-01-2000,-0.748656058,0.957277741,3.261204531,0.590722554,0.721689309,-0.706666258,0.004043842,0.650446955,-0.88818335
12-04-2000,-0.730933492,1.001679479,3.029628499,0.640567771,0.741574136,-0.718405217,0.049169557,0.802972711,-0.886272127
12-05-2000,-0.74179571,0.989998329,2.980005064,0.731195439,0.970249647,-0.712535737,0.043754471,0.81853881,-0.872893564
12-06-2000,-0.757803189,0.894184492,2.902813053,0.61111378,0.718375171,-0.714492231,0.022094128,0.709586599,-0.878627234
12-07-2000,-0.778384233,0.889513703,2.715346742,0.586191171,0.607354204,-0.716448724,0.014874013,0.66912208,-0.880538457
12-08-2000,-0.759518276,0.838093249,2.957950204,0.615645163,0.749862132,-0.698840285,0.031119271,0.678459643,-0.867159895
12-11-2000,-0.742367405,0.852113971,3.18401252,0.579394096,0.902312473,-0.689057819,0.022094128,0.606862925,-0.84040277
12-12-2000,-0.737222144,0.856793115,3.10682051,0.559002871,0.811171031,-0.710579244,0.038339385,0.619314756,-0.851870109
12/13/2000,-0.756659797,0.917555147,3.23914967,0.511423346,0.691862068,-0.724274697,0.052779614,0.66912208,-0.832757877
12/14/2000,-0.766378624,0.779670789,3.062710789,0.532947417,0.456558281,-0.72623119,0.031119271,0.731375993,-0.836580323
12/15/2000,-0.764663537,0.730598262,3.10682051,0.449116824,0.592437933,-0.724274697,0.00584887,0.697134768,-0.821290537
12/18/2000,-0.792104929,0.83342246,3.327369111,0.497829195,0.622265173,-0.728187683,0.043754471,0.784297586,-0.806000752
12/19/2000,-0.806969016,0.861463904,3.376992546,0.49103212,0.633867307,-0.734057163,0.081660072,0.79052088,-0.798355859
12/20/2000,-0.821261408,0.805381016,3.349423971,0.416264295,0.454903863,-0.749709109,0.059999729,0.734490261,-0.806000752
12/21/2000,-0.834982104,0.779670789,3.156443945,0.33583224,0.522841038,-0.749709109,0.101515386,0.834099667,-0.798355859
12/22/2000,-0.83155193,0.751629345,3.332882826,0.470640895,0.678605517,-0.749709109,0.139420987,0.908810654,-0.806000752
12/25/2000,-0.83155193,0.751629345,3.332882826,0.470640895,0.678605517,-0.749709109,0.139420987,0.908810654,-0.806000752
12/26/2000,-0.818974625,0.782010361,3.625109723,0.394740224,0.685233793,-0.755578588,0.168301445,0.92437151,-0.807911975
12/27/2000,-0.819546321,0.796031083,3.636137153,0.392474532,0.673636961,-0.755578588,0.204402017,0.936823341,-0.811734421
12/28/2000,-0.814972755,0.793691511,3.652678298,0.402670145,0.570898688,-0.751665602,0.195376874,0.974178835,-0.794533412
12/29/2000,-0.83155193,0.791360294,3.586513718,0.398138761,0.479757246,-0.739926642,0.171911502,0.92437151,-0.832757877
01-01-2001,-0.83155193,0.791360294,3.586513718,0.398138761,0.479757246,-0.739926642,0.171911502,0.92437151,-0.832757877
01-02-2001,-0.846987713,0.779670789,3.266718246,0.394740224,0.17610268,-0.694927298,0.155666245,0.908810654,-0.838491546
01-03-2001,-0.813257668,0.739948195,3.10682051,0.572597021,0.47312897,-0.700796778,0.164691388,0.905696385,-0.851870109
01-04-2001,-0.832123625,0.578693182,3.09579308,0.546541567,0.362108004,-0.696883792,0.180936645,0.971064566,-0.861426225
01-05-2001,-0.84069906,0.588043115,3.233635955,0.561268563,0.302453523,-0.714492231,0.166496416,0.905696385,-0.914940475
01-08-2001,-0.837268886,0.571682821,3.332882826,0.553338642,0.251081735,-0.710579244,0.164691388,0.92437151,-0.932141484
01-09-2001,-0.824119886,0.606742981,3.404561122,0.535213108,0.25771001,-0.741883136,0.12317573,0.830990641,-0.926407815
01-10-2001,-0.822976495,0.571682821,3.321855396,0.55107295,0.150003182,-0.737970149,0.128590816,0.852780035,-0.922585368
01-11-2001,-0.818402929,0.55299131,3.189526235,0.555604333,0.21131208,-0.739926642,0.087075158,0.759393924,-0.935963931
01-12-2001,-0.812114277,0.609074198,3.343910256,0.557870025,0.2742807,-0.739926642,0.069024872,0.66912208,-0.922585368
1/15/2001,-0.812114277,0.609074198,3.343910256,0.557870025,0.2742807,-0.739926642,0.069024872,0.66912208,-0.922585368
1/16/2001,-0.808684103,0.662825869,3.20606738,0.538611646,0.285882833,-0.724274697,0.063609786,0.746942092,-0.928319038
1/17/2001,-0.805825625,0.634784425,3.261204531,0.609980934,0.355479728,-0.714492231,0.052779614,0.725152699,-0.926407815
1/18/2001,-0.795535103,0.665165441,3.349423971,0.82069026,0.421762485,-0.72036171,0.0455595,0.697134768,-0.916851699
1/19/2001,-0.791533233,0.627774064,3.393533691,0.873934015,0.481416966,-0.716448724,0.025704185,0.64110415,-0.914940475
1/22/2001,-0.804682233,0.632444853,3.459698272,0.825221644,0.526155176,-0.716448724,0.036534357,0.625543293,-0.901561913
1/23/2001,-0.800537668,0.625434492,3.685760588,0.83428441,0.512898625,-0.716448724,0.036534357,0.613091462,-0.89391702
1/24/2001,-0.773810667,0.597393048,3.729870309,0.859207019,0.531129034,-0.710579244,0.054584643,0.603753899,-0.880538457
1/25/2001,-0.800108668,0.686196524,3.652678298,0.864871248,0.449930005,-0.710579244,0.067219843,0.609977193,-0.867159895
1/26/2001,-0.795535103,0.707227607,3.878740615,0.927177769,0.476443108,-0.700796778,0.038339385,0.557060844,-0.890094573
1/29/2001,-0.789818146,0.679654078,3.968062798,0.941542255,0.368736279,-0.704318466,0.058122499,0.559671796,-0.912570559
1/30/2001,-0.800680364,0.664697527,3.676938644,0.971086874,0.335594901,-0.705570621,0.086425347,0.671738276,-0.910124193
1/31/2001,-0.815544451,0.657586898,3.785448556,0.887528165,0.095317256,-0.710579244,0.078627624,0.695142475,-0.921438634
02-01-2001,-0.825263277,0.700217246,3.707815448,0.924685508,0.141715186,-0.704631505,0.083826106,0.672236349,-0.909206806
02-02-2001,-0.842414147,0.681893382,3.818089749,0.856170992,0.092003118,-0.710579244,0.084403715,0.622429025,-0.874957686
02-05-2001,-0.841842452,0.712558489,3.707815448,0.891515782,0.140060768,-0.701814154,0.112417759,0.696636695,-0.873122911
02-06-2001,-0.829265147,0.743967246,3.57989726,0.927223083,0.103605252,-0.710579244,0.097111117,0.678213228,-0.900950321
02-07-2001,-0.836697191,0.758547794,3.740456641,0.976524534,0.005835534,-0.70306631,0.107508081,0.659286445,-0.919909656
02-08-2001,-0.842414147,0.785845588,3.790741723,0.925591785,-0.110159291,-0.70024896,0.130034838,0.622429025,-0.924496591
02-09-2001,-0.851561278,0.789956551,3.957476465,0.887528165,-0.12507026,-0.701814154,0.114439391,0.60947912,-0.929695119
02-12-2001,-0.841270756,0.831082888,3.707815448,0.940092212,-0.058787503,-0.699622882,0.113861782,0.631892416,-0.922967613
2/13/2001,-0.848131104,0.762282754,3.746632002,0.919247848,-0.077017912,-0.697744649,0.128013206,0.651815346,-0.918074881
2/14/2001,-0.841842452,0.752941176,3.719283976,0.943717319,-0.000792742,-0.697744649,0.127146793,0.634382782,-0.921438634
2/15/2001,-0.841270756,0.773128342,3.736927864,0.974168215,-0.030619982,-0.692422987,0.141587022,0.707096233,-0.921438634
2/16/2001,-0.8487028,0.793691511,3.81632536,0.941904765,-0.100216877,-0.700875038,0.123392333,0.669745983,-0.928777731
2/19/2001,-0.8487028,0.793691511,3.81632536,0.941904765,-0.100216877,-0.700875038,0.123392333,0.669745983,-0.928777731
2/20/2001,-0.859565017,0.800050134,3.870139219,0.878465398,-0.1548975,-0.699622882,0.150539963,0.642351954,-0.932141484
2/21/2001,-0.864710278,0.849782754,3.849848748,0.80614452,-0.26592377,-0.698683765,0.111551346,0.631394343,-0.945902292
2/22/2001,-0.864710278,0.847911096,3.692818144,0.831339011,-0.255981356,-0.696492493,0.105486449,0.674223399,-0.963944239
2/23/2001,-0.86585367,0.808648061,3.429924211,0.742523897,-0.197981292,-0.707761894,0.066786636,0.611471413,-0.933670463
2/26/2001,-0.864710278,0.819869652,3.571075316,0.766087091,-0.222839978,-0.70024896,0.109240909,0.735486408,-0.940703764
2/27/2001,-0.866425365,0.798178476,3.554313622,0.716966895,-0.254321636,-0.702753271,0.123681138,0.720544211,-0.930612506
2/28/2001,-0.880717757,0.812015374,3.462565404,0.66820921,-0.292436872,-0.699309843,0.158915296,0.694146329,-0.929389323
03-01-2001,-0.878430974,0.843424131,3.522554623,0.779681241,-0.318949975,-0.695240337,0.142164631,0.696636695,-0.935199441
03-02-2001,-0.882432844,0.837817513,3.627535758,0.71171049,-0.328892389,-0.693362104,0.148807136,0.745447873,-0.920521247
03-05-2001,-0.858421626,0.811263369,3.694582532,0.759018133,-0.345463078,-0.681466625,0.15602725,0.826628568,-0.919909656
03-06-2001,-0.865281974,0.77574365,3.730752503,0.778774964,-0.307347841,-0.674579769,0.195882282,0.810695468,-0.918380677
03-07-2001,-0.8618518,0.742471591,3.729870309,0.806869541,-0.302379286,-0.66831899,0.215232189,0.898849189,-0.907372031
03-08-2001,-0.866997061,0.793691511,3.819854138,0.787293965,-0.343803358,-0.672701535,0.229672418,0.908810654,-0.905231461
03-09-2001,-0.8618518,0.76602607,3.628417952,0.657152635,-0.348777216,-0.649536655,0.222452303,0.863984062,-0.912570559
03-12-2001,-0.876715887,0.744710896,3.310827966,0.588275607,-0.373630598,-0.658614784,0.177398789,0.783301439,-0.93886899
3/13/2001,-0.873285713,0.770513035,3.047051839,0.640839654,-0.337175082,-0.669884185,0.166135411,0.77732456,-0.9452907
3/14/2001,-0.876715887,0.710686832,3.011764062,0.578669075,-0.37031646,-0.676458002,0.144763872,0.695142475,-0.947737066
3/15/2001,-0.874429105,0.710686832,3.080575226,0.589544395,-0.400143701,-0.669884185,0.13898778,0.659784518,-0.944373313
3/16/2001,-0.873285713,0.662825869,2.892667818,0.490578982,-0.304033703,-0.674579769,0.134655712,0.626911684,-0.95599355
3/19/2001,-0.877859279,0.653475936,2.816799099,0.535892816,-0.221180257,-0.66831899,0.15660486,0.691655962,-0.955076163
3/20/2001,-0.880146061,0.59925635,2.936777538,0.457953022,-0.193012737,-0.681466625,0.136388539,0.68468818,-0.963026852
3/21/2001,-0.882432844,0.625434492,2.896196595,0.472090938,-0.199641013,-0.699622882,0.102887208,0.651815346,-0.978010842
3/22/2001,-0.880717757,0.605990976,2.512442029,0.472453449,-0.10849957,-0.707135816,0.074295555,0.559178966,-1.003391886
3/23/2001,-0.880717757,0.605990976,2.581253192,0.552387051,-0.116787566,-0.696179454,0.109240909,0.561669332,-0.980151412
3/26/2001,-0.873834541,0.634784425,2.800919599,0.586644309,-0.172396148,-0.698370726,0.126857988,0.608482974,-0.955381959
3/27/2001,-0.86743155,0.654595588,3.077046448,0.660958997,-0.092591709,-0.699622882,0.114150587,0.632390489,-0.956605142
3/28/2001,-0.87511514,0.682645388,3.068224504,0.568700031,-0.162321169,-0.732491968,0.110396127,0.584575458,-0.984126756
3/29/2001,-0.882432844,0.718908757,3.027643562,0.580119117,-0.199439513,-0.719031295,0.08093806,0.595533069,-0.987796305
3/30/2001,-0.880329004,0.744710896,3.108805447,0.600782226,-0.135808066,-0.706509738,0.096822312,0.545232915,-0.987184713
04-02-2001,-0.890665262,0.715173797,3.087632781,0.573231415,-0.161525776,-0.717779139,0.131478861,0.558182819,-0.997887563
04-03-2001,-0.894964413,0.659834559,2.922662427,0.495835387,-0.244246657,-0.71464875,0.099132749,0.522819619,-1.002474499
04-04-2001,-0.897068253,0.678902072,2.587428553,0.525017496,-0.280304476,-0.709640127,0.134078103,0.583579312,-1.010119392
04-05-2001,-0.890482319,0.741343583,2.494798141,0.637577058,-0.137663984,-0.693362104,0.160648124,0.68468818,-1.004003478
04-06-2001,-0.897342667,0.748078209,2.580370998,0.63286442,-0.160200121,-0.70588366,0.148518331,0.640857735,-1.021433833
04-09-2001,-0.87163923,0.790700201,2.704760409,0.597519629,-0.113006798,-0.697744649,0.181730858,0.682690644,-1.021128038
04-10-2001,-0.864047111,0.782854278,2.835325181,0.652802507,0.03361066,-0.687727403,0.237470141,0.790274465,-1.02449179
04-11-2001,-0.85206437,0.73723262,3.005588702,0.623439142,0.016907406,-0.687727403,0.216676212,0.76188429,-1.047732265
04-12-2001,-0.839715744,0.687876003,3.05940256,0.601144736,0.02565673,-0.679588391,0.216676212,0.791768684,-1.047732265
4/13/2001,-0.839715744,0.687876003,3.05940256,0.601144736,0.02565673,-0.679588391,0.216676212,0.791768684,-1.047732265
4/16/2001,-0.845569907,0.720404412,3.078810837,0.61111378,0.019558716,-0.674892808,0.229672418,0.77881878,-1.043756921
4/17/2001,-0.839075445,0.741343583,3.116745197,0.664584103,0.028042909,-0.672075457,0.209167293,0.768359242,-1.028467135
4/18/2001,-0.822610609,0.73349766,3.240252413,0.787837731,0.155040671,-0.68584917,0.257686462,0.828122788,-1.008590413
4/19/2001,-0.827641531,0.68974766,3.288773106,0.932298232,0.210983318,-0.68584917,0.223607522,0.806207565,-1.007061435
4/20/2001,-0.829562429,0.666193182,3.08145742,0.938823424,0.155570933,-0.676144963,0.209456097,0.761386216,-1.007061435
4/23/2001,-0.825720634,0.645621658,2.99323798,0.887528165,0.076561887,-0.684597014,0.208012074,0.716061551,-1.013177349
4/24/2001,-0.830477142,0.641510695,2.940306316,0.899672272,0.069933611,-0.684283975,0.227650786,0.749432459,-1.000333929
4/25/2001,-0.826726818,0.681893382,2.935895344,0.939185935,0.121369031,-0.674579769,0.222452303,0.737478701,-1.015623715
4/26/2001,-0.832763924,0.657586898,2.847675903,0.919066593,0.121369031,-0.666753796,0.23804775,0.809201248,-0.988713692
4/27/2001,-0.834227465,0.699465241,2.887374651,0.963655405,0.146556478,-0.680840547,0.242668624,0.820153616,-0.964861626
4/30/2001,-0.829562429,0.714421791,2.906782928,0.94444234,0.127997306,-0.673014574,0.229383613,0.768857315,-0.954770367
05-01-2001,-0.819409114,0.692738971,2.693291882,1.005525388,0.104930907,-0.673327613,0.224185131,0.773339974,-0.95813412
05-02-2001,-0.817396745,0.676662767,2.962361176,0.949154979,0.072584921,-0.677710158,0.226784372,0.783301439,-0.967307992
05-03-2001,-0.820689712,0.693114973,2.965007759,0.918341572,0.014256095,-0.679275352,0.21465458,0.773838048,-0.970365949
05-04-2001,-0.813280536,0.72227607,2.980005064,0.957492724,0.03361066,-0.658927823,0.237758946,0.817165177,-0.971894927
05-07-2001,-0.8191347,0.737608623,2.913840483,0.958217745,0.028838302,-0.671136341,0.224473935,0.796749417,-0.966084809
05-08-2001,-0.825903576,0.763778409,2.777982545,0.990843706,0.052169832,-0.671762418,0.242957428,0.799239783,-0.97097754
05-09-2001,-0.836605719,0.788460896,2.654475328,0.977793321,0.037852757,-0.680214469,0.25191037,0.806207565,-0.968225379
05-10-2001,-0.8401731,0.77873496,2.538907861,0.945529872,0.004976509,-0.680214469,0.272993104,0.857509109,-0.970060153
05-11-2001,-0.839624272,0.822108957,2.608601219,0.884084313,-0.006158994,-0.662371251,0.260285703,0.809201248,-0.970365949
5/14/2001,-0.851972899,0.844167781,2.493033752,0.897678464,-0.024983297,-0.662058212,0.274437127,0.848045718,-0.976481863
5/15/2001,-0.850052001,0.905865642,2.433044532,0.916166508,-0.034528014,-0.652667045,0.283678874,0.846551498,-0.968225379
5/16/2001,-0.844655194,0.991869987,2.402167728,0.956405192,0.026452123,-0.65110185,0.336530111,0.943172464,-0.96027469
5/17/2001,-0.838709559,0.988126671,2.68888091,0.943173553,0.093000011,-0.647032344,0.359923282,0.993477862,-0.948042862
5/18/2001,-0.839258387,0.962700535,2.737401602,0.986131067,0.064100729,-0.646719305,0.316024986,0.967578053,-0.939786377
5/21/2001,-0.82407415,0.971674465,2.764749629,1.01513192,0.143109775,-0.643275877,0.316024986,0.990489422,-0.944373313
5/22/2001,-0.825263277,0.960085227,2.869730763,0.996462621,0.164055126,-0.635762943,0.327865974,0.974053005,-0.937340012
5/23/2001,-0.831208912,0.95821357,2.904136345,0.985406045,0.11606641,-0.636389021,0.316313791,0.878428186,-0.934282054
5/24/2001,-0.820689712,0.922317848,2.822092265,1.025282219,0.142049251,-0.63670206,0.288877356,0.79774032,-0.924496591
5/25/2001,-0.817579688,0.902130682,2.746223546,0.992656259,0.122164424,-0.63075432,0.31371455,0.790274465,-0.926942957
5/28/2001,-0.817579688,0.902130682,2.746223546,0.992656259,0.122164424,-0.63075432,0.31371455,0.790274465,-0.926942957
5/29/2001,-0.816390561,0.900259024,2.706524798,0.946798659,0.042094853,-0.63075432,0.326133146,0.850038011,-0.927860344
5/30/2001,-0.830660084,0.905121992,2.632420468,0.899309762,0.000734413,-0.632006476,0.3168914,0.799239783,-0.940092173
5/31/2001,-0.82123854,0.923813503,2.706524798,0.883903058,-0.008545173,-0.63075432,0.338551743,0.829118935,-0.943455926
06-01-2001,-0.818860286,0.910352607,2.665061661,0.90365989,0.01293044,-0.638580293,0.352414363,0.812682518,-0.943455926
06-04-2001,-0.819226171,0.918582888,2.635067051,0.91725404,0.006302165,-0.625745698,0.366276983,0.835593887,-0.932141484
06-05-2001,-0.823525322,0.956341912,2.454217198,0.977612066,0.042094853,-0.622928348,0.370897856,0.844061132,-0.937951603
06-06-2001,-0.827641531,0.913343917,2.448041837,0.987218599,0.02061924,-0.611345908,0.369742638,0.826130495,-0.938563194
06-07-2001,-0.826360933,0.911472259,2.261016623,0.982687215,0.073115184,-0.607276402,0.374074706,0.850536084,-0.93672842
06-08-2001,-0.830294199,0.906617647,2.351000453,0.961842852,0.051374439,-0.612911102,0.362233719,0.856512963,-0.94100956
06-11-2001,-0.837977789,0.864363302,2.45068842,0.984681024,0.058267846,-0.613224141,0.35097034,0.865976355,-0.922356021
06-12-2001,-0.839990158,0.876704545,2.487740585,0.982687215,0.028838302,-0.60477209,0.351836754,0.849041864,-0.912264763
6/13/2001,-0.844746666,0.87894385,2.39863895,0.969818087,0.002325199,-0.60477209,0.355591213,0.849041864,-0.909206806
6/14/2001,-0.852338784,0.868474265,2.314830482,0.955498915,-0.028695131,-0.605711207,0.329598801,0.82065169,-0.909206806
6/15/2001,-0.859656489,0.870721925,2.48862278,0.916529018,-0.014112925,-0.608841596,0.343750226,0.79724749,-0.909818397
6/18/2001,-0.865693595,0.890909091,2.451570615,0.928673126,0.011869916,-0.606337285,0.348082294,0.81766325,-0.909206806
6/19/2001,-0.869992746,0.897643717,2.4065787,0.93900468,0.070463873,-0.624180503,0.361367305,0.860995622,-0.912876354
6/20/2001,-0.859290603,0.933907086,2.4065787,0.907284996,0.138072285,-0.606337285,0.363677741,0.888389651,-0.909206806
6/21/2001,-0.854259682,0.961956885,2.367762146,0.898403485,0.138337416,-0.60790248,0.343172616,0.918772118,-0.907372031
6/22/2001,-0.86047973,0.925309158,2.323652426,0.903297379,0.092469749,-0.626371776,0.305628021,0.866972501,-0.909206806
6/25/2001,-0.856729407,0.919326537,2.36246898,0.899309762,0.117392065,-0.624806581,0.292054206,0.835095814,-0.91532272
6/26/2001,-0.852704669,0.904745989,2.366879952,0.90637872,0.120838769,-0.624806581,0.304761608,0.85452067,-0.907677827
6/27/2001,-0.845478436,0.849782754,2.431280143,0.915078976,0.112884838,-0.610093752,0.301873562,0.860995622,-0.919909656
6/28/2001,-0.842551354,0.872593583,2.574195637,0.943717319,0.179432726,-0.594754845,0.301007148,0.867470574,-0.909206806
6/29/2001,-0.844472252,0.775,2.499209113,0.905653698,0.18314456,-0.580668094,0.309093676,0.920759168,-0.912264763
07-02-2001,-0.840996342,0.82621992,2.563609304,0.930123168,0.181818905,-0.591624456,0.322378687,0.914787532,-0.909206806
07-03-2001,-0.844655194,0.82248496,2.494798141,0.905291188,0.138072285,-0.588494067,0.322089882,0.868964794,-0.903702483
07-04-2001,-0.844655194,0.82248496,2.494798141,0.905291188,0.138072285,-0.588494067,0.322089882,0.868964794,-0.903702483
07-05-2001,-0.834227465,0.810143717,2.412754061,0.889340718,0.1211039,-0.591937495,0.316024986,0.855516817,-0.901256117
07-06-2001,-0.834227465,0.749197861,2.446277448,0.787837731,0.086636866,-0.611971986,0.279635609,0.818659397,-0.907677827
07-09-2001,-0.829288015,0.771256684,2.516853001,0.755574281,0.10307499,-0.610406791,0.294653448,0.833103521,-0.922050226
07-10-2001,-0.831117441,0.789956551,2.530085917,0.705547809,0.075766494,-0.615102375,0.305628021,0.805714735,-0.938257399
07-11-2001,-0.833587166,0.856509024,2.4065787,0.739805067,0.035731709,-0.604146013,0.299563125,0.782803366,-0.945596496
